Media Movel
Abertura; Desvio Padrao; Fechamento; Desvio Padrao; Alta; Desvio Padrao; Baixa; Desvio Padrao;
0,68084;0,03564;0,68077;0,02520;0,68133;0,04361;0,68024;0,05039;
0,68075;0,03564;0,68068;0,02520;0,68124;0,04361;0,68015;0,05039;
0,68066;0,03564;0,68060;0,02520;0,68115;0,04361;0,68007;0,05039;
0,68058;0,03564;0,68050;0,02520;0,68107;0,04361;0,67999;0,05039;
0,68049;0,03564;0,68041;0,02520;0,68098;0,04361;0,67990;0,05039;
0,68039;0,03564;0,68032;0,02520;0,68088;0,04361;0,67980;0,05039;
0,68030;0,03564;0,68022;0,02520;0,68079;0,04361;0,67971;0,05039;
0,68021;0,03564;0,68015;0,02520;0,68070;0,04361;0,67963;0,05039;
0,68013;0,03564;0,68006;0,02520;0,68063;0,04361;0,67954;0,05039;
0,68004;0,03564;0,67997;0,02520;0,68054;0,04361;0,67945;0,05039;
0,67995;0,03564;0,67987;0,02520;0,68045;0,04361;0,67935;0,05039;
0,67986;0,03564;0,67978;0,02520;0,68036;0,04361;0,67926;0,05039;
0,67976;0,03564;0,67969;0,02520;0,68026;0,04361;0,67917;0,05039;
0,67967;0,03564;0,67959;0,02520;0,68017;0,04361;0,67908;0,05039;
0,67957;0,03564;0,67950;0,02520;0,68008;0,04361;0,67899;0,05039;
0,67949;0,03564;0,67942;0,02520;0,68000;0,04361;0,67890;0,05039;
0,67940;0,03564;0,67933;0,02520;0,67991;0,04361;0,67881;0,05039;
0,67931;0,03564;0,67924;0,02520;0,67982;0,04361;0,67872;0,05039;
0,67922;0,03564;0,67915;0,02520;0,67973;0,04361;0,67864;0,05039;
0,67913;0,03564;0,67907;0,02520;0,67964;0,04361;0,67855;0,05039;
0,67905;0,03564;0,67901;0,02520;0,67957;0,04361;0,67847;0,05039;
0,67899;0,03564;0,67896;0,02520;0,67951;0,04361;0,67840;0,05039;
0,67894;0,03564;0,67891;0,02520;0,67946;0,04361;0,67834;0,05039;
0,67889;0,03564;0,67887;0,02520;0,67942;0,04361;0,67830;0,05039;
0,67885;0,03564;0,67882;0,02520;0,67937;0,04361;0,67826;0,05039;
0,67881;0,03564;0,67877;0,02520;0,67933;0,04361;0,67822;0,05039;
0,67875;0,03564;0,67872;0,02520;0,67927;0,04361;0,67817;0,05039;
0,67871;0,03564;0,67867;0,02520;0,67923;0,04361;0,67811;0,05039;
0,67865;0,03564;0,67863;0,02520;0,67918;0,04361;0,67807;0,05039;
0,67861;0,03564;0,67858;0,02520;0,67913;0,04361;0,67803;0,05039;
0,67857;0,03564;0,67852;0,02520;0,67908;0,04361;0,67798;0,05039;
0,67851;0,03564;0,67845;0,02520;0,67903;0,04361;0,67790;0,05039;
0,67843;0,03564;0,67837;0,02520;0,67895;0,04361;0,67782;0,05039;
0,67837;0,03564;0,67830;0,02520;0,67888;0,04361;0,67775;0,05039;
0,67830;0,03564;0,67823;0,02520;0,67880;0,04361;0,67768;0,05039;
0,67822;0,03564;0,67816;0,02520;0,67873;0,04361;0,67761;0,05039;
0,67815;0,03564;0,67810;0,02520;0,67867;0,04361;0,67755;0,05039;
0,67810;0,03564;0,67803;0,02520;0,67860;0,04361;0,67749;0,05039;
0,67803;0,03564;0,67796;0,02520;0,67853;0,04361;0,67742;0,05039;
0,67795;0,03564;0,67788;0,02520;0,67845;0,04361;0,67733;0,05039;
0,67787;0,03564;0,67779;0,02520;0,67836;0,04361;0,67724;0,05039;
0,67779;0,03564;0,67772;0,02520;0,67829;0,04361;0,67716;0,05039;
0,67772;0,03564;0,67763;0,02520;0,67820;0,04361;0,67708;0,05039;
0,67763;0,03564;0,67754;0,02520;0,67811;0,04361;0,67698;0,05039;
0,67753;0,03564;0,67746;0,02520;0,67803;0,04361;0,67690;0,05039;
0,67746;0,03564;0,67738;0,02520;0,67796;0,04361;0,67681;0,05039;
0,67737;0,03564;0,67730;0,02520;0,67787;0,04361;0,67672;0,05039;
0,67729;0,03564;0,67722;0,02520;0,67780;0,04361;0,67664;0,05039;
0,67722;0,03564;0,67715;0,02520;0,67772;0,04361;0,67657;0,05039;
0,67714;0,03564;0,67706;0,02520;0,67764;0,04361;0,67649;0,05039;
0,67706;0,03564;0,67698;0,02520;0,67756;0,04361;0,67641;0,05039;
0,67698;0,03564;0,67690;0,02520;0,67748;0,04361;0,67633;0,05039;
0,67689;0,03564;0,67681;0,02520;0,67739;0,04361;0,67624;0,05039;
0,67680;0,03564;0,67672;0,02520;0,67730;0,04361;0,67615;0,05039;
0,67671;0,03564;0,67664;0,02520;0,67722;0,04361;0,67607;0,05039;
0,67664;0,03564;0,67656;0,02520;0,67715;0,04361;0,67598;0,05039;
0,67655;0,03564;0,67648;0,02520;0,67707;0,04361;0,67590;0,05039;
0,67648;0,03564;0,67641;0,02520;0,67699;0,04361;0,67583;0,05039;
0,67641;0,03564;0,67633;0,02520;0,67692;0,04361;0,67576;0,05039;
0,67633;0,03564;0,67625;0,02520;0,67684;0,04361;0,67568;0,05039;
0,67624;0,03564;0,67615;0,02520;0,67675;0,04361;0,67559;0,05039;
0,67615;0,03564;0,67606;0,02520;0,67666;0,04361;0,67549;0,05039;
0,67605;0,03564;0,67600;0,02520;0,67656;0,04361;0,67543;0,05039;
0,67600;0,03564;0,67592;0,02520;0,67650;0,04361;0,67537;0,05039;
0,67592;0,03564;0,67585;0,02520;0,67643;0,04361;0,67529;0,05039;
0,67585;0,03564;0,67576;0,02520;0,67635;0,04361;0,67521;0,05039;
0,67576;0,03564;0,67567;0,02520;0,67627;0,04361;0,67512;0,05039;
0,67566;0,03564;0,67558;0,02520;0,67618;0,04361;0,67504;0,05039;
0,67558;0,03564;0,67549;0,02520;0,67609;0,04361;0,67495;0,05039;
0,67548;0,03564;0,67540;0,02520;0,67600;0,04361;0,67486;0,05039;
0,67539;0,03564;0,67530;0,02520;0,67591;0,04361;0,67475;0,05039;
0,67529;0,03564;0,67519;0,02520;0,67580;0,04361;0,67465;0,05039;
0,67518;0,03564;0,67508;0,02520;0,67569;0,04361;0,67454;0,05039;
0,67507;0,03564;0,67499;0,02520;0,67560;0,04361;0,67445;0,05039;
0,67499;0,03564;0,67491;0,02520;0,67551;0,04361;0,67436;0,05039;
0,67490;0,03564;0,67484;0,02520;0,67544;0,04361;0,67428;0,05039;
0,67483;0,03564;0,67478;0,02520;0,67537;0,04361;0,67422;0,05039;
0,67476;0,03564;0,67471;0,02520;0,67531;0,04361;0,67415;0,05039;
0,67470;0,03564;0,67464;0,02520;0,67524;0,04361;0,67408;0,05039;
0,67463;0,03564;0,67457;0,02520;0,67517;0,04361;0,67401;0,05039;
0,67456;0,03564;0,67449;0,02520;0,67510;0,04361;0,67393;0,05039;
0,67448;0,03564;0,67441;0,02520;0,67502;0,04361;0,67385;0,05039;
0,67440;0,03564;0,67432;0,02520;0,67493;0,04361;0,67375;0,05039;
0,67431;0,03564;0,67421;0,02520;0,67484;0,04361;0,67366;0,05039;
0,67421;0,03564;0,67412;0,02520;0,67474;0,04361;0,67356;0,05039;
0,67411;0,03564;0,67402;0,02520;0,67463;0,04361;0,67346;0,05039;
0,67401;0,03564;0,67392;0,02520;0,67453;0,04361;0,67336;0,05039;
0,67391;0,03564;0,67381;0,02520;0,67442;0,04361;0,67325;0,05039;
0,67380;0,03564;0,67370;0,02520;0,67432;0,04361;0,67314;0,05039;
0,67369;0,03564;0,67359;0,02520;0,67421;0,04361;0,67302;0,05039;
0,67358;0,03564;0,67348;0,02520;0,67410;0,04361;0,67291;0,05039;
0,67347;0,03564;0,67336;0,02520;0,67398;0,04361;0,67280;0,05039;
0,67335;0,03564;0,67323;0,02520;0,67385;0,04361;0,67268;0,05039;
0,67322;0,03564;0,67310;0,02520;0,67373;0,04361;0,67255;0,05039;
0,67309;0,03564;0,67298;0,02520;0,67361;0,04361;0,67242;0,05039;
0,67297;0,03564;0,67286;0,02520;0,67349;0,04361;0,67230;0,05039;
0,67285;0,03564;0,67274;0,02520;0,67336;0,04361;0,67217;0,05039;
0,67273;0,03564;0,67262;0,02520;0,67324;0,04361;0,67205;0,05039;
0,67261;0,03564;0,67253;0,02520;0,67314;0,04361;0,67195;0,05039;
0,67252;0,03564;0,67242;0,02520;0,67304;0,04361;0,67185;0,05039;
0,67241;0,03564;0,67231;0,02520;0,67293;0,04361;0,67175;0,05039;
0,67230;0,03564;0,67220;0,02520;0,67281;0,04361;0,67163;0,05039;
0,67219;0,03564;0,67209;0,02520;0,67271;0,04361;0,67153;0,05039;
0,67208;0,03564;0,67199;0,02520;0,67260;0,04361;0,67142;0,05039;
0,67198;0,03564;0,67189;0,02520;0,67250;0,04361;0,67131;0,05039;
0,67188;0,03564;0,67179;0,02520;0,67241;0,04361;0,67122;0,05039;
0,67178;0,03564;0,67169;0,02520;0,67230;0,04361;0,67112;0,05039;
0,67169;0,03564;0,67160;0,02520;0,67220;0,04361;0,67103;0,05039;
0,67159;0,03564;0,67151;0,02520;0,67210;0,04361;0,67094;0,05039;
0,67150;0,03564;0,67143;0,02520;0,67202;0,04361;0,67086;0,05039;
0,67142;0,03564;0,67134;0,02520;0,67193;0,04361;0,67077;0,05039;
0,67133;0,03564;0,67126;0,02520;0,67186;0,04361;0,67069;0,05039;
0,67125;0,03564;0,67119;0,02520;0,67178;0,04361;0,67062;0,05039;
0,67118;0,03564;0,67112;0,02520;0,67171;0,04361;0,67055;0,05039;
0,67112;0,03564;0,67105;0,02520;0,67164;0,04361;0,67047;0,05039;
0,67104;0,03564;0,67096;0,02520;0,67155;0,04361;0,67039;0,05039;
0,67095;0,03564;0,67087;0,02520;0,67146;0,04361;0,67031;0,05039;
0,67086;0,03564;0,67078;0,02520;0,67137;0,04361;0,67022;0,05039;
0,67078;0,03564;0,67069;0,02520;0,67128;0,04361;0,67012;0,05039;
0,67069;0,03564;0,67061;0,02520;0,67120;0,04361;0,67003;0,05039;
0,67060;0,03564;0,67050;0,02520;0,67109;0,04361;0,66994;0,05039;
0,67049;0,03564;0,67039;0,02520;0,67098;0,04361;0,66984;0,05039;
0,67038;0,03564;0,67025;0,02520;0,67088;0,04361;0,66970;0,05039;
0,67024;0,03564;0,67011;0,02520;0,67074;0,04361;0,66955;0,05039;
0,67010;0,03564;0,66997;0,02520;0,67060;0,04361;0,66941;0,05039;
