Media Movel
Abertura; Desvio Padrao; Fechamento; Desvio Padrao; Alta; Desvio Padrao; Baixa; Desvio Padrao;
0,63400;0,00194;0,63400;0,00137;0,63407;0,00237;0,63393;0,00274;
0,63401;0,00194;0,63401;0,00137;0,63408;0,00237;0,63394;0,00274;
0,63402;0,00194;0,63402;0,00137;0,63408;0,00237;0,63395;0,00274;
0,63403;0,00194;0,63403;0,00137;0,63409;0,00237;0,63396;0,00274;
0,63403;0,00194;0,63404;0,00137;0,63410;0,00237;0,63397;0,00274;
0,63404;0,00194;0,63405;0,00137;0,63411;0,00237;0,63398;0,00274;
0,63405;0,00194;0,63406;0,00137;0,63411;0,00237;0,63399;0,00274;
0,63406;0,00194;0,63406;0,00137;0,63412;0,00237;0,63399;0,00274;
0,63406;0,00194;0,63407;0,00137;0,63413;0,00237;0,63400;0,00274;
0,63407;0,00194;0,63408;0,00137;0,63413;0,00237;0,63400;0,00274;
0,63408;0,00194;0,63409;0,00137;0,63414;0,00237;0,63402;0,00274;
0,63409;0,00194;0,63412;0,00137;0,63417;0,00237;0,63404;0,00274;
0,63412;0,00194;0,63415;0,00137;0,63420;0,00237;0,63406;0,00274;
0,63415;0,00194;0,63418;0,00137;0,63423;0,00237;0,63409;0,00274;
0,63418;0,00194;0,63421;0,00137;0,63427;0,00237;0,63413;0,00274;
0,63421;0,00194;0,63426;0,00137;0,63432;0,00237;0,63416;0,00274;
0,63426;0,00194;0,63430;0,00137;0,63436;0,00237;0,63420;0,00274;
0,63430;0,00194;0,63433;0,00137;0,63439;0,00237;0,63424;0,00274;
0,63433;0,00194;0,63436;0,00137;0,63442;0,00237;0,63427;0,00274;
0,63436;0,00194;0,63440;0,00137;0,63445;0,00237;0,63430;0,00274;
0,63440;0,00194;0,63443;0,00137;0,63448;0,00237;0,63434;0,00274;
0,63443;0,00194;0,63445;0,00137;0,63450;0,00237;0,63437;0,00274;
0,63445;0,00194;0,63447;0,00137;0,63452;0,00237;0,63439;0,00274;
0,63447;0,00194;0,63449;0,00137;0,63454;0,00237;0,63441;0,00274;
0,63449;0,00194;0,63450;0,00137;0,63456;0,00237;0,63443;0,00274;
0,63450;0,00194;0,63451;0,00137;0,63457;0,00237;0,63444;0,00274;
0,63450;0,00194;0,63450;0,00137;0,63457;0,00237;0,63444;0,00274;
0,63450;0,00194;0,63451;0,00137;0,63457;0,00237;0,63444;0,00274;
0,63451;0,00194;0,63454;0,00137;0,63459;0,00237;0,63445;0,00274;
0,63453;0,00194;0,63455;0,00137;0,63461;0,00237;0,63447;0,00274;
0,63455;0,00194;0,63447;0,00137;0,63462;0,00237;0,63439;0,00274;
0,63447;0,00194;0,63441;0,00137;0,63455;0,00237;0,63431;0,00274;
0,63441;0,00194;0,63433;0,00137;0,63449;0,00237;0,63424;0,00274;
0,63433;0,00194;0,63426;0,00137;0,63442;0,00237;0,63417;0,00274;
0,63426;0,00194;0,63416;0,00137;0,63434;0,00237;0,63408;0,00274;
0,63416;0,00194;0,63407;0,00137;0,63425;0,00237;0,63399;0,00274;
0,63407;0,00194;0,63397;0,00137;0,63415;0,00237;0,63389;0,00274;
0,63397;0,00194;0,63384;0,00137;0,63404;0,00237;0,63377;0,00274;
0,63385;0,00194;0,63374;0,00137;0,63393;0,00237;0,63366;0,00274;
0,63375;0,00194;0,63367;0,00137;0,63384;0,00237;0,63358;0,00274;
0,63368;0,00194;0,63360;0,00137;0,63376;0,00237;0,63351;0,00274;
0,63361;0,00194;0,63357;0,00137;0,63373;0,00237;0,63346;0,00274;
0,63358;0,00194;0,63352;0,00137;0,63369;0,00237;0,63342;0,00274;
0,63353;0,00194;0,63346;0,00137;0,63363;0,00237;0,63337;0,00274;
0,63347;0,00194;0,63344;0,00137;0,63359;0,00237;0,63332;0,00274;
0,63344;0,00194;0,63340;0,00137;0,63354;0,00237;0,63329;0,00274;
0,63340;0,00194;0,63336;0,00137;0,63350;0,00237;0,63325;0,00274;
0,63336;0,00194;0,63333;0,00137;0,63346;0,00237;0,63322;0,00274;
0,63333;0,00194;0,63331;0,00137;0,63344;0,00237;0,63320;0,00274;
0,63331;0,00194;0,63331;0,00137;0,63343;0,00237;0,63320;0,00274;
0,63331;0,00194;0,63331;0,00137;0,63343;0,00237;0,63320;0,00274;
0,63330;0,00194;0,63331;0,00137;0,63342;0,00237;0,63320;0,00274;
0,63330;0,00194;0,63331;0,00137;0,63341;0,00237;0,63321;0,00274;
0,63331;0,00194;0,63333;0,00137;0,63342;0,00237;0,63322;0,00274;
0,63332;0,00194;0,63335;0,00137;0,63344;0,00237;0,63324;0,00274;
0,63335;0,00194;0,63337;0,00137;0,63346;0,00237;0,63326;0,00274;
0,63337;0,00194;0,63339;0,00137;0,63347;0,00237;0,63328;0,00274;
0,63339;0,00194;0,63343;0,00137;0,63350;0,00237;0,63331;0,00274;
0,63343;0,00194;0,63344;0,00137;0,63353;0,00237;0,63333;0,00274;
0,63344;0,00194;0,63342;0,00137;0,63356;0,00237;0,63328;0,00274;
0,63341;0,00194;0,63363;0,00137;0,63385;0,00237;0,63327;0,00274;
0,63363;0,00194;0,63373;0,00137;0,63406;0,00237;0,63334;0,00274;
0,63373;0,00194;0,63389;0,00137;0,63420;0,00237;0,63344;0,00274;
0,63389;0,00194;0,63417;0,00137;0,63447;0,00237;0,63360;0,00274;
0,63418;0,00194;0,63437;0,00137;0,63471;0,00237;0,63383;0,00274;
