Media Movel
Abertura; Desvio Padrao; Fechamento; Desvio Padrao; Alta; Desvio Padrao; Baixa; Desvio Padrao;
0,67595;0,03564;0,67606;0,02520;0,67655;0,04361;0,67543;0,05039;
0,67604;0,03564;0,67605;0,02520;0,67659;0,04361;0,67543;0,05039;
0,67603;0,03564;0,67613;0,02520;0,67663;0,04361;0,67547;0,05039;
0,67611;0,03564;0,67621;0,02520;0,67670;0,04361;0,67560;0,05039;
0,67619;0,03564;0,67627;0,02520;0,67673;0,04361;0,67568;0,05039;
0,67626;0,03564;0,67635;0,02520;0,67678;0,04361;0,67578;0,05039;
0,67633;0,03564;0,67631;0,02520;0,67682;0,04361;0,67576;0,05039;
0,67629;0,03564;0,67636;0,02520;0,67684;0,04361;0,67577;0,05039;
0,67636;0,03564;0,67645;0,02520;0,67694;0,04361;0,67587;0,05039;
0,67644;0,03564;0,67654;0,02520;0,67702;0,04361;0,67600;0,05039;
0,67654;0,03564;0,67652;0,02520;0,67710;0,04361;0,67602;0,05039;
0,67651;0,03564;0,67649;0,02520;0,67706;0,04361;0,67601;0,05039;
0,67648;0,03564;0,67640;0,02520;0,67701;0,04361;0,67596;0,05039;
0,67639;0,03564;0,67627;0,02520;0,67691;0,04361;0,67587;0,05039;
0,67626;0,03564;0,67612;0,02520;0,67676;0,04361;0,67569;0,05039;
0,67612;0,03564;0,67607;0,02520;0,67669;0,04361;0,67558;0,05039;
0,67607;0,03564;0,67618;0,02520;0,67677;0,04361;0,67559;0,05039;
0,67617;0,03564;0,67628;0,02520;0,67685;0,04361;0,67571;0,05039;
0,67627;0,03564;0,67652;0,02520;0,67704;0,04361;0,67583;0,05039;
0,67651;0,03564;0,67668;0,02520;0,67723;0,04361;0,67606;0,05039;
0,67667;0,03564;0,67684;0,02520;0,67735;0,04361;0,67624;0,05039;
0,67684;0,03564;0,67700;0,02520;0,67747;0,04361;0,67643;0,05039;
0,67697;0,03564;0,67709;0,02520;0,67758;0,04361;0,67656;0,05039;
0,67706;0,03564;0,67720;0,02520;0,67770;0,04361;0,67669;0,05039;
0,67717;0,03564;0,67734;0,02520;0,67784;0,04361;0,67682;0,05039;
0,67731;0,03564;0,67743;0,02520;0,67793;0,04361;0,67693;0,05039;
0,67740;0,03564;0,67755;0,02520;0,67802;0,04361;0,67705;0,05039;
0,67753;0,03564;0,67770;0,02520;0,67814;0,04361;0,67720;0,05039;
0,67769;0,03564;0,67782;0,02520;0,67823;0,04361;0,67736;0,05039;
0,67780;0,03564;0,67796;0,02520;0,67834;0,04361;0,67751;0,05039;
0,67795;0,03564;0,67805;0,02520;0,67847;0,04361;0,67763;0,05039;
