<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2022.08.17	11:25:08.249	134.744	134.744			6
2022.08.17	11:25:08.449	134.745	134.745			6
2022.08.17	11:25:08.546	134.746	134.746			6
2022.08.17	11:25:10.107	134.745	134.745			6
2022.08.17	11:25:10.107	134.746	134.746			6
2022.08.17	11:25:10.184	134.745	134.745			6
2022.08.17	11:25:10.286	134.746	134.746			6
2022.08.17	11:25:11.417	134.745	134.745			6
2022.08.17	11:25:11.666	134.744	134.744			6
2022.08.17	11:25:11.971	134.745	134.745			6
2022.08.17	11:25:12.073	134.744	134.744			6
2022.08.17	11:25:12.172	134.745	134.745			6
2022.08.17	11:25:12.276	134.749	134.749			6
2022.08.17	11:25:12.527	134.750	134.750			6
2022.08.17	11:25:12.823	134.752	134.752			6
2022.08.17	11:25:13.130	134.754	134.754			6
2022.08.17	11:25:13.252	134.755	134.755			6
2022.08.17	11:25:13.386	134.757	134.757			6
2022.08.17	11:25:13.477	134.758	134.758			6
2022.08.17	11:25:13.594	134.759	134.759			6
2022.08.17	11:25:13.675	134.761	134.761			6
2022.08.17	11:25:13.790	134.762	134.762			6
2022.08.17	11:25:15.184	134.761	134.761			6
2022.08.17	11:25:15.280	134.762	134.762			6
2022.08.17	11:25:15.380	134.760	134.760			6
2022.08.17	11:25:16.050	134.761	134.761			6
2022.08.17	11:25:16.239	134.762	134.762			6
2022.08.17	11:25:16.437	134.761	134.761			6
2022.08.17	11:25:16.691	134.762	134.762			6
2022.08.17	11:25:16.793	134.761	134.761			6
2022.08.17	11:25:16.995	134.760	134.760			6
2022.08.17	11:25:17.090	134.761	134.761			6
2022.08.17	11:25:17.740	134.762	134.762			6
2022.08.17	11:25:18.813	134.760	134.760			6
2022.08.17	11:25:19.114	134.754	134.754			6
2022.08.17	11:25:19.230	134.755	134.755			6
2022.08.17	11:25:19.355	134.754	134.754			6
2022.08.17	11:25:20.725	134.753	134.753			6
2022.08.17	11:25:20.945	134.750	134.750			6
2022.08.17	11:25:21.066	134.751	134.751			6
2022.08.17	11:25:21.167	134.752	134.752			6
2022.08.17	11:25:21.464	134.751	134.751			6
2022.08.17	11:25:21.794	134.752	134.752			6
2022.08.17	11:25:21.909	134.751	134.751			6
2022.08.17	11:25:22.016	134.752	134.752			6
2022.08.17	11:25:22.245	134.750	134.750			6
2022.08.17	11:25:24.476	134.751	134.751			6
2022.08.17	11:25:24.779	134.752	134.752			6
2022.08.17	11:25:25.330	134.751	134.751			6
2022.08.17	11:25:25.438	134.750	134.750			6
2022.08.17	11:25:25.540	134.747	134.747			6
2022.08.17	11:25:25.733	134.746	134.746			6
2022.08.17	11:25:26.290	134.743	134.743			6
2022.08.17	11:25:26.386	134.742	134.742			6
2022.08.17	11:25:26.483	134.741	134.741			6
2022.08.17	11:25:26.788	134.742	134.742			6
2022.08.17	11:25:28.396	134.746	134.746			6
2022.08.17	11:25:28.503	134.748	134.748			6
2022.08.17	11:25:28.625	134.749	134.749			6
2022.08.17	11:25:29.050	134.750	134.750			6
2022.08.17	11:25:30.462	134.749	134.749			6
2022.08.17	11:25:30.560	134.747	134.747			6
2022.08.17	11:25:30.765	134.746	134.746			6
2022.08.17	11:25:30.860	134.747	134.747			6
2022.08.17	11:25:30.960	134.746	134.746			6
2022.08.17	11:25:33.638	134.753	134.753			6
2022.08.17	11:25:33.755	134.755	134.755			6
2022.08.17	11:25:33.880	134.753	134.753			6
2022.08.17	11:25:33.980	134.754	134.754			6
2022.08.17	11:25:34.386	134.757	134.757			6
2022.08.17	11:25:34.488	134.758	134.758			6
2022.08.17	11:25:34.609	134.760	134.760			6
2022.08.17	11:25:34.752	134.761	134.761			6
2022.08.17	11:25:34.927	134.760	134.760			6
2022.08.17	11:25:35.028	134.761	134.761			6
2022.08.17	11:25:35.884	134.760	134.760			6
2022.08.17	11:25:36.644	134.761	134.761			6
2022.08.17	11:25:38.242	134.760	134.760			6
2022.08.17	11:25:38.341	134.759	134.759			6
2022.08.17	11:25:40.250	134.758	134.758			6
2022.08.17	11:25:40.354	134.759	134.759			6
2022.08.17	11:25:40.462	134.761	134.761			6
2022.08.17	11:25:40.581	134.762	134.762			6
2022.08.17	11:25:40.703	134.761	134.761			6
2022.08.17	11:25:41.016	134.756	134.756			6
2022.08.17	11:25:41.109	134.755	134.755			6
2022.08.17	11:25:41.331	134.752	134.752			6
2022.08.17	11:25:41.438	134.750	134.750			6
2022.08.17	11:25:41.563	134.753	134.753			6
2022.08.17	11:25:41.658	134.752	134.752			6
2022.08.17	11:25:41.759	134.753	134.753			6
2022.08.17	11:25:42.515	134.752	134.752			6
2022.08.17	11:25:42.618	134.751	134.751			6
2022.08.17	11:25:42.815	134.752	134.752			6
2022.08.17	11:25:42.923	134.754	134.754			6
2022.08.17	11:25:43.025	134.753	134.753			6
2022.08.17	11:25:43.153	134.754	134.754			6
2022.08.17	11:25:43.380	134.753	134.753			6
2022.08.17	11:25:44.219	134.754	134.754			6
2022.08.17	11:25:45.379	134.755	134.755			6
2022.08.17	11:25:45.482	134.757	134.757			6
2022.08.17	11:25:45.593	134.760	134.760			6
2022.08.17	11:25:45.715	134.765	134.765			6
2022.08.17	11:25:45.838	134.761	134.761			6
2022.08.17	11:25:45.936	134.762	134.762			6
2022.08.17	11:25:46.034	134.760	134.760			6
2022.08.17	11:25:46.144	134.762	134.762			6
2022.08.17	11:25:46.442	134.761	134.761			6
2022.08.17	11:25:50.945	134.760	134.760			6
2022.08.17	11:25:51.044	134.758	134.758			6
2022.08.17	11:25:51.152	134.754	134.754			6
2022.08.17	11:25:51.347	134.753	134.753			6
2022.08.17	11:25:51.450	134.752	134.752			6
2022.08.17	11:25:54.232	134.753	134.753			6
2022.08.17	11:25:54.360	134.752	134.752			6
2022.08.17	11:25:54.454	134.753	134.753			6
2022.08.17	11:25:55.210	134.752	134.752			6
2022.08.17	11:25:55.945	134.750	134.750			6
2022.08.17	11:25:56.262	134.751	134.751			6
2022.08.17	11:25:56.369	134.752	134.752			6
2022.08.17	11:25:57.119	134.751	134.751			6
2022.08.17	11:25:57.322	134.752	134.752			6
2022.08.17	11:25:57.776	134.751	134.751			6
2022.08.17	11:25:57.875	134.752	134.752			6
2022.08.17	11:26:00.087	134.752				2
2022.08.17	11:26:00.536	134.748	134.748			6
2022.08.17	11:26:00.632	134.746	134.746			6
2022.08.17	11:26:00.830	134.747	134.747			6
2022.08.17	11:26:01.922	134.748	134.748			6
2022.08.17	11:26:04.159	134.745	134.745			6
2022.08.17	11:26:04.697	134.744	134.744			6
2022.08.17	11:26:04.795	134.745	134.745			6
2022.08.17	11:26:04.999	134.744	134.744			6
2022.08.17	11:26:05.448	134.745	134.745			6
2022.08.17	11:26:06.056	134.744	134.744			6
2022.08.17	11:26:06.304	134.745	134.745			6
2022.08.17	11:26:06.925	134.742	134.742			6
2022.08.17	11:26:08.517	134.741	134.741			6
2022.08.17	11:26:08.624	134.742	134.742			6
2022.08.17	11:26:09.274	134.743	134.743			6
2022.08.17	11:26:09.475	134.742	134.742			6
2022.08.17	11:26:09.595	134.743	134.743			6
2022.08.17	11:26:09.723	134.742	134.742			6
2022.08.17	11:26:10.578	134.741	134.741			6
2022.08.17	11:26:10.981	134.743	134.743			6
2022.08.17	11:26:11.307	134.744	134.744			6
2022.08.17	11:26:11.528	134.743	134.743			6
2022.08.17	11:26:12.685	134.742	134.742			6
2022.08.17	11:26:13.014	134.743	134.743			6
2022.08.17	11:26:13.245	134.742	134.742			6
2022.08.17	11:26:13.339	134.743	134.743			6
2022.08.17	11:26:13.745	134.742	134.742			6
2022.08.17	11:26:14.202	134.741	134.741			6
2022.08.17	11:26:14.400	134.742	134.742			6
2022.08.17	11:26:14.610	134.741	134.741			6
2022.08.17	11:26:14.978	134.742	134.742			6
2022.08.17	11:26:15.076	134.741	134.741			6
2022.08.17	11:26:15.175	134.738	134.738			6
2022.08.17	11:26:15.279	134.739	134.739			6
2022.08.17	11:26:15.479	134.738	134.738			6
2022.08.17	11:26:16.438	134.739	134.739			6
2022.08.17	11:26:16.658	134.741	134.741			6
2022.08.17	11:26:16.789	134.739	134.739			6
2022.08.17	11:26:16.987	134.738	134.738			6
2022.08.17	11:26:17.080	134.739	134.739			6
2022.08.17	11:26:17.288	134.738	134.738			6
2022.08.17	11:26:17.409	134.739	134.739			6
2022.08.17	11:26:18.663	134.740	134.740			6
2022.08.17	11:26:18.758	134.739	134.739			6
2022.08.17	11:26:19.624	134.738	134.738			6
2022.08.17	11:26:20.924	134.739	134.739			6
2022.08.17	11:26:21.032	134.738	134.738			6
2022.08.17	11:26:21.136	134.739	134.739			6
2022.08.17	11:26:21.229	134.738	134.738			6
2022.08.17	11:26:21.328	134.739	134.739			6
2022.08.17	11:26:21.686	134.738	134.738			6
2022.08.17	11:26:23.483	134.736	134.736			6
2022.08.17	11:26:23.586	134.734	134.734			6
2022.08.17	11:26:23.682	134.733	134.733			6
2022.08.17	11:26:23.780	134.732	134.732			6
2022.08.17	11:26:23.901	134.731	134.731			6
2022.08.17	11:26:23.996	134.732	134.732			6
2022.08.17	11:26:24.119	134.733	134.733			6
2022.08.17	11:26:24.822	134.731	134.731			6
2022.08.17	11:26:24.846	134.732	134.732			6
2022.08.17	11:26:25.094	134.733	134.733			6
2022.08.17	11:26:25.191	134.732	134.732			6
2022.08.17	11:26:25.293	134.733	134.733			6
2022.08.17	11:26:28.179	134.734	134.734			6
2022.08.17	11:26:28.807	134.733	134.733			6
2022.08.17	11:26:29.660	134.734	134.734			6
2022.08.17	11:26:31.072	134.733	134.733			6
2022.08.17	11:26:31.472	134.734	134.734			6
2022.08.17	11:26:31.578	134.736	134.736			6
2022.08.17	11:26:31.928	134.737	134.737			6
2022.08.17	11:26:32.124	134.736	134.736			6
2022.08.17	11:26:32.223	134.734	134.734			6
2022.08.17	11:26:32.538	134.736	134.736			6
2022.08.17	11:26:32.659	134.737	134.737			6
2022.08.17	11:26:32.774	134.736	134.736			6
2022.08.17	11:26:34.034	134.735	134.735			6
2022.08.17	11:26:34.484	134.736	134.736			6
2022.08.17	11:26:35.006	134.738	134.738			6
2022.08.17	11:26:35.125	134.740	134.740			6
2022.08.17	11:26:35.228	134.742	134.742			6
2022.08.17	11:26:35.346	134.744	134.744			6
2022.08.17	11:26:35.472	134.743	134.743			6
2022.08.17	11:26:35.581	134.744	134.744			6
2022.08.17	11:26:35.765	134.743	134.743			6
2022.08.17	11:26:35.966	134.744	134.744			6
2022.08.17	11:26:36.388	134.743	134.743			6
2022.08.17	11:26:36.492	134.744	134.744			6
2022.08.17	11:26:37.149	134.743	134.743			6
2022.08.17	11:26:37.343	134.744	134.744			6
2022.08.17	11:26:38.002	134.743	134.743			6
2022.08.17	11:26:40.339	134.745	134.745			6
2022.08.17	11:26:40.459	134.744	134.744			6
2022.08.17	11:26:40.560	134.743	134.743			6
2022.08.17	11:26:40.665	134.744	134.744			6
2022.08.17	11:26:40.765	134.743	134.743			6
2022.08.17	11:26:46.319	134.747	134.747			6
2022.08.17	11:26:46.843	134.745	134.745			6
2022.08.17	11:26:46.944	134.743	134.743			6
2022.08.17	11:26:47.177	134.745	134.745			6
2022.08.17	11:26:47.301	134.744	134.744			6
2022.08.17	11:26:47.903	134.745	134.745			6
2022.08.17	11:26:48.350	134.744	134.744			6
2022.08.17	11:26:48.448	134.745	134.745			6
2022.08.17	11:26:48.550	134.744	134.744			6
2022.08.17	11:26:49.102	134.745	134.745			6
2022.08.17	11:26:49.203	134.744	134.744			6
2022.08.17	11:26:49.503	134.745	134.745			6
2022.08.17	11:26:49.962	134.744	134.744			6
2022.08.17	11:26:50.262	134.745	134.745			6
2022.08.17	11:26:50.365	134.748	134.748			6
2022.08.17	11:26:50.711	134.746	134.746			6
2022.08.17	11:26:50.820	134.743	134.743			6
2022.08.17	11:26:51.114	134.744	134.744			6
2022.08.17	11:26:51.320	134.745	134.745			6
2022.08.17	11:26:51.440	134.744	134.744			6
2022.08.17	11:26:51.563	134.745	134.745			6
2022.08.17	11:26:51.663	134.744	134.744			6
2022.08.17	11:26:51.871	134.745	134.745			6
2022.08.17	11:26:51.966	134.744	134.744			6
2022.08.17	11:26:52.061	134.745	134.745			6
2022.08.17	11:26:52.174	134.744	134.744			6
2022.08.17	11:26:52.298	134.745	134.745			6
2022.08.17	11:26:52.519	134.744	134.744			6
2022.08.17	11:26:52.619	134.745	134.745			6
2022.08.17	11:26:52.817	134.744	134.744			6
2022.08.17	11:26:52.920	134.745	134.745			6
2022.08.17	11:26:53.272	134.744	134.744			6
2022.08.17	11:26:54.229	134.745	134.745			6
2022.08.17	11:26:54.332	134.744	134.744			6
2022.08.17	11:26:55.079	134.745	134.745			6
2022.08.17	11:26:55.187	134.747	134.747			6
2022.08.17	11:26:55.600	134.748	134.748			6
2022.08.17	11:26:55.720	134.751	134.751			6
2022.08.17	11:26:55.844	134.752	134.752			6
2022.08.17	11:26:55.945	134.754	134.754			6
2022.08.17	11:26:56.041	134.753	134.753			6
2022.08.17	11:26:56.144	134.752	134.752			6
2022.08.17	11:26:56.240	134.753	134.753			6
2022.08.17	11:26:56.696	134.755	134.755			6
2022.08.17	11:26:56.992	134.754	134.754			6
2022.08.17	11:26:57.194	134.755	134.755			6
2022.08.17	11:26:57.299	134.757	134.757			6
2022.08.17	11:26:57.417	134.759	134.759			6
2022.08.17	11:26:57.547	134.757	134.757			6
2022.08.17	11:26:57.947	134.756	134.756			6
2022.08.17	11:26:58.046	134.757	134.757			6
2022.08.17	11:26:58.151	134.756	134.756			6
2022.08.17	11:26:58.274	134.753	134.753			6
2022.08.17	11:26:58.397	134.754	134.754			6
2022.08.17	11:26:58.502	134.755	134.755			6
2022.08.17	11:26:58.602	134.754	134.754			6
2022.08.17	11:26:58.802	134.755	134.755			6
2022.08.17	11:26:58.897	134.754	134.754			6
2022.08.17	11:26:59.253	134.755	134.755			6
2022.08.17	11:26:59.350	134.754	134.754			6
2022.08.17	11:26:59.857	134.755	134.755			6
2022.08.17	11:27:00.111	134.754	134.754			6
2022.08.17	11:27:00.333	134.755	134.755			6
2022.08.17	11:27:00.434	134.754	134.754			6
2022.08.17	11:27:00.731	134.753	134.753			6
2022.08.17	11:27:00.840	134.752	134.752			6
2022.08.17	11:27:01.060	134.753	134.753			6
2022.08.17	11:27:02.317	134.752	134.752			6
2022.08.17	11:27:04.122	134.753	134.753			6
2022.08.17	11:27:05.538	134.752	134.752			6
2022.08.17	11:27:05.741	134.751	134.751			6
2022.08.17	11:27:05.838	134.750	134.750			6
2022.08.17	11:27:05.962	134.751	134.751			6
2022.08.17	11:27:08.100	134.752	134.752			6
2022.08.17	11:27:08.397	134.753	134.753			6
2022.08.17	11:27:11.606	134.754	134.754			6
2022.08.17	11:27:13.202	134.755	134.755			6
2022.08.17	11:27:13.410	134.753	134.753			6
2022.08.17	11:27:14.370	134.752	134.752			6
2022.08.17	11:27:15.019	134.761	134.761			6
2022.08.17	11:27:15.118	134.762	134.762			6
2022.08.17	11:27:15.342	134.765	134.765			6
2022.08.17	11:27:16.311	134.768	134.768			6
2022.08.17	11:27:17.267	134.767	134.767			6
2022.08.17	11:27:17.569	134.761	134.761			6
2022.08.17	11:27:17.663	134.762	134.762			6
2022.08.17	11:27:17.769	134.764	134.764			6
2022.08.17	11:27:18.312	134.762	134.762			6
2022.08.17	11:27:18.415	134.763	134.763			6
2022.08.17	11:27:18.513	134.762	134.762			6
2022.08.17	11:27:19.262	134.763	134.763			6
2022.08.17	11:27:19.375	134.762	134.762			6
2022.08.17	11:27:19.593	134.763	134.763			6
2022.08.17	11:27:19.718	134.762	134.762			6
2022.08.17	11:27:20.112	134.764	134.764			6
2022.08.17	11:27:20.214	134.762	134.762			6
2022.08.17	11:27:20.321	134.763	134.763			6
2022.08.17	11:27:20.448	134.766	134.766			6
2022.08.17	11:27:20.564	134.765	134.765			6
2022.08.17	11:27:20.668	134.766	134.766			6
2022.08.17	11:27:20.863	134.764	134.764			6
2022.08.17	11:27:20.969	134.765	134.765			6
2022.08.17	11:27:22.023	134.764	134.764			6
2022.08.17	11:27:22.150	134.765	134.765			6
2022.08.17	11:27:22.373	134.764	134.764			6
2022.08.17	11:27:22.780	134.762	134.762			6
2022.08.17	11:27:23.000	134.763	134.763			6
2022.08.17	11:27:23.218	134.762	134.762			6
2022.08.17	11:27:23.320	134.763	134.763			6
2022.08.17	11:27:23.523	134.762	134.762			6
2022.08.17	11:27:23.619	134.763	134.763			6
2022.08.17	11:27:23.732	134.762	134.762			6
2022.08.17	11:27:24.067	134.763	134.763			6
2022.08.17	11:27:24.167	134.762	134.762			6
2022.08.17	11:27:27.262	134.761	134.761			6
2022.08.17	11:27:27.775	134.760	134.760			6
2022.08.17	11:27:27.992	134.758	134.758			6
2022.08.17	11:27:28.236	134.754	134.754			6
2022.08.17	11:27:28.333	134.753	134.753			6
2022.08.17	11:27:28.435	134.751	134.751			6
2022.08.17	11:27:28.531	134.752	134.752			6
2022.08.17	11:27:28.631	134.751	134.751			6
2022.08.17	11:27:28.726	134.752	134.752			6
2022.08.17	11:27:28.961	134.750	134.750			6
2022.08.17	11:27:29.079	134.752	134.752			6
2022.08.17	11:27:29.276	134.751	134.751			6
2022.08.17	11:27:29.382	134.752	134.752			6
2022.08.17	11:27:29.482	134.751	134.751			6
2022.08.17	11:27:29.582	134.754	134.754			6
2022.08.17	11:27:29.694	134.755	134.755			6
2022.08.17	11:27:29.809	134.756	134.756			6
2022.08.17	11:27:30.129	134.755	134.755			6
2022.08.17	11:27:30.331	134.756	134.756			6
2022.08.17	11:27:30.434	134.755	134.755			6
2022.08.17	11:27:30.539	134.756	134.756			6
2022.08.17	11:27:30.653	134.755	134.755			6
2022.08.17	11:27:31.183	134.756	134.756			6
2022.08.17	11:27:32.036	134.757	134.757			6
2022.08.17	11:27:33.332	134.756	134.756			6
2022.08.17	11:27:33.545	134.755	134.755			6
2022.08.17	11:27:33.643	134.756	134.756			6
2022.08.17	11:27:33.744	134.755	134.755			6
2022.08.17	11:27:33.942	134.756	134.756			6
2022.08.17	11:27:34.074	134.755	134.755			6
2022.08.17	11:27:34.189	134.756	134.756			6
2022.08.17	11:27:34.297	134.753	134.753			6
2022.08.17	11:27:34.392	134.754	134.754			6
2022.08.17	11:27:34.483	134.753	134.753			6
2022.08.17	11:27:34.686	134.752	134.752			6
2022.08.17	11:27:34.786	134.753	134.753			6
2022.08.17	11:27:35.040	134.752	134.752			6
2022.08.17	11:27:35.335	134.753	134.753			6
2022.08.17	11:27:36.842	134.752	134.752			6
2022.08.17	11:27:37.241	134.753	134.753			6
2022.08.17	11:27:37.346	134.752	134.752			6
2022.08.17	11:27:37.600	134.751	134.751			6
2022.08.17	11:27:37.692	134.752	134.752			6
2022.08.17	11:27:37.995	134.751	134.751			6
2022.08.17	11:27:38.089	134.752	134.752			6
2022.08.17	11:27:38.441	134.750	134.750			6
2022.08.17	11:27:38.542	134.748	134.748			6
2022.08.17	11:27:38.642	134.747	134.747			6
2022.08.17	11:27:38.744	134.745	134.745			6
2022.08.17	11:27:38.836	134.746	134.746			6
2022.08.17	11:27:39.056	134.751	134.751			6
2022.08.17	11:27:39.174	134.753	134.753			6
2022.08.17	11:27:39.301	134.754	134.754			6
2022.08.17	11:27:39.551	134.755	134.755			6
2022.08.17	11:27:39.595	134.754	134.754			6
2022.08.17	11:27:39.693	134.755	134.755			6
2022.08.17	11:27:39.797	134.754	134.754			6
2022.08.17	11:27:39.906	134.755	134.755			6
2022.08.17	11:27:40.251	134.754	134.754			6
2022.08.17	11:27:40.550	134.753	134.753			6
2022.08.17	11:27:41.200	134.754	134.754			6
2022.08.17	11:27:41.299	134.753	134.753			6
2022.08.17	11:27:41.965	134.755	134.755			6
2022.08.17	11:27:42.164	134.759	134.759			6
2022.08.17	11:27:42.258	134.760	134.760			6
2022.08.17	11:27:42.359	134.761	134.761			6
2022.08.17	11:27:42.463	134.762	134.762			6
2022.08.17	11:27:43.861	134.763	134.763			6
2022.08.17	11:27:44.168	134.762	134.762			6
2022.08.17	11:27:44.411	134.763	134.763			6
2022.08.17	11:27:44.516	134.762	134.762			6
2022.08.17	11:27:44.716	134.763	134.763			6
2022.08.17	11:27:44.814	134.762	134.762			6
2022.08.17	11:27:44.928	134.761	134.761			6
2022.08.17	11:27:45.268	134.762	134.762			6
2022.08.17	11:27:46.333	134.765	134.765			6
2022.08.17	11:27:46.635	134.764	134.764			6
2022.08.17	11:27:46.737	134.765	134.765			6
2022.08.17	11:27:46.981	134.764	134.764			6
2022.08.17	11:27:47.184	134.765	134.765			6
2022.08.17	11:27:47.491	134.769	134.769			6
2022.08.17	11:27:47.593	134.770	134.770			6
2022.08.17	11:27:47.843	134.769	134.769			6
2022.08.17	11:27:47.940	134.770	134.770			6
2022.08.17	11:27:48.043	134.769	134.769			6
2022.08.17	11:27:48.570	134.770	134.770			6
2022.08.17	11:27:48.788	134.769	134.769			6
2022.08.17	11:27:49.679	134.770	134.770			6
2022.08.17	11:27:49.787	134.771	134.771			6
2022.08.17	11:27:49.881	134.770	134.770			6
2022.08.17	11:27:50.409	134.771	134.771			6
2022.08.17	11:27:50.502	134.770	134.770			6
2022.08.17	11:27:50.601	134.771	134.771			6
2022.08.17	11:27:51.009	134.772	134.772			6
2022.08.17	11:27:51.135	134.771	134.771			6
2022.08.17	11:27:51.256	134.772	134.772			6
2022.08.17	11:27:51.656	134.771	134.771			6
2022.08.17	11:27:51.757	134.772	134.772			6
2022.08.17	11:27:51.986	134.770	134.770			6
2022.08.17	11:27:52.843	134.769	134.769			6
2022.08.17	11:27:52.972	134.768	134.768			6
2022.08.17	11:27:53.827	134.769	134.769			6
2022.08.17	11:27:54.229	134.770	134.770			6
2022.08.17	11:27:54.437	134.771	134.771			6
2022.08.17	11:27:54.982	134.772	134.772			6
2022.08.17	11:27:55.091	134.771	134.771			6
2022.08.17	11:27:55.221	134.772	134.772			6
2022.08.17	11:27:55.416	134.771	134.771			6
2022.08.17	11:27:55.544	134.772	134.772			6
2022.08.17	11:27:55.840	134.774	134.774			6
2022.08.17	11:27:56.270	134.773	134.773			6
2022.08.17	11:27:56.386	134.774	134.774			6
2022.08.17	11:27:56.794	134.773	134.773			6
2022.08.17	11:27:56.889	134.774	134.774			6
2022.08.17	11:27:56.992	134.773	134.773			6
2022.08.17	11:27:57.244	134.774	134.774			6
2022.08.17	11:27:57.545	134.773	134.773			6
2022.08.17	11:27:57.858	134.774	134.774			6
2022.08.17	11:27:57.981	134.773	134.773			6
2022.08.17	11:27:58.503	134.774	134.774			6
2022.08.17	11:27:58.836	134.773	134.773			6
2022.08.17	11:27:58.957	134.774	134.774			6
2022.08.17	11:27:59.264	134.773	134.773			6
2022.08.17	11:27:59.363	134.774	134.774			6
2022.08.17	11:27:59.460	134.773	134.773			6
2022.08.17	11:27:59.563	134.772	134.772			6
2022.08.17	11:27:59.684	134.771	134.771			6
2022.08.17	11:28:00.007	134.771				2
2022.08.17	11:28:00.212	134.772	134.772			6
2022.08.17	11:28:00.319	134.771	134.771			6
2022.08.17	11:28:00.540	134.772	134.772			6
2022.08.17	11:28:00.658	134.773	134.773			6
